Date;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard à l'arrivée
2022-12;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;5;5;0;1;80.0;4.0
2022-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;76;76;0;8;89.47368421052632;8.5
2022-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;27;27;0;0;100.0;0.0
2022-11;HENDAYE;TOULOUSE-MATABIAU;0;0;0;0;0.0;0.0
2022-10;HENDAYE;TOULOUSE-MATABIAU;64;63;1;5;92.06349206349206;11.6
2022-10;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;84;84;0;10;88.09523809523809;7.4
2022-10;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;26;26;0;1;96.15384615384616;25.0
2022-09;HENDAYE;TOULOUSE-MATABIAU;117;112;5;6;94.64285714285714;17.666666666666668
2022-09;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;25;25;0;0;100.0;0.0
2022-09;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;79;79;0;6;92.40506329113924;12.166666666666666
2022-08;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;31;31;0;2;93.5483870967742;14.5
2022-08;HENDAYE;TOULOUSE-MATABIAU;124;123;1;8;93.4959349593496;14.375
2022-08;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;88;88;0;8;90.9090909090909;10.0
2022-07;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;84;82;2;20;75.60975609756098;3.1
2022-07;HENDAYE;TOULOUSE-MATABIAU;119;115;4;22;80.8695652173913;4.227272727272728
2022-07;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;29;29;0;1;96.55172413793105;28.0
2022-06;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;26;25;1;0;100.0;0.0
2022-06;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;80;80;0;23;71.25;2.4782608695652173
2022-06;HENDAYE;TOULOUSE-MATABIAU;122;118;4;16;86.4406779661017;6.375
2022-05;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;24;24;0;1;95.83333333333334;23.0
2022-05;HENDAYE;TOULOUSE-MATABIAU;113;113;0;15;86.72566371681415;6.533333333333333
2022-05;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;73;73;0;10;86.3013698630137;6.3
2022-04;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;72;72;0;10;86.11111111111111;6.2
2022-04;HENDAYE;TOULOUSE-MATABIAU;108;107;1;8;92.5233644859813;12.375
2022-04;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;22;22;0;0;100.0;0.0
2022-03;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;31;31;0;0;100.0;0.0
2022-03;HENDAYE;TOULOUSE-MATABIAU;102;101;1;10;90.0990099009901;9.1
2022-03;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;89;88;1;11;87.5;7.0
2022-02;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;25;25;0;1;96.0;24.0
2022-02;HENDAYE;TOULOUSE-MATABIAU;94;94;0;7;92.5531914893617;12.428571428571429
2022-02;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;78;78;0;8;89.74358974358975;8.75
2022-01;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;81;81;0;19;76.5432098765432;3.263157894736842
2022-01;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;28;28;0;2;92.85714285714286;13.0
2022-01;HENDAYE;TOULOUSE-MATABIAU;91;90;1;27;70.0;2.333333333333333
2021-12;HENDAYE;TOULOUSE-MATABIAU;116;105;11;14;86.66666666666667;6.5
2021-12;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;105;105;0;7;93.33333333333331;14.0
2021-11;HENDAYE;TOULOUSE-MATABIAU;116;116;0;6;94.82758620689656;18.33333333333333
2021-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;74;74;0;9;87.83783783783784;7.222222222222222
2021-10;HENDAYE;TOULOUSE-MATABIAU;113;111;2;12;89.1891891891892;8.25
2021-10;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;85;85;0;10;88.23529411764706;7.5
2021-09;HENDAYE;TOULOUSE-MATABIAU;120;120;0;7;94.16666666666669;16.142857142857142
2021-09;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;85;85;0;7;91.76470588235294;11.142857142857142
2021-08;HENDAYE;TOULOUSE-MATABIAU;123;121;2;16;86.77685950413223;6.5625
2021-08;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;88;88;0;13;85.22727272727273;5.769230769230769
2021-07;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;89;89;0;9;89.8876404494382;8.88888888888889
2021-07;HENDAYE;TOULOUSE-MATABIAU;119;117;2;11;90.5982905982906;9.636363636363637
2021-06;HENDAYE;TOULOUSE-MATABIAU;87;85;2;6;92.94117647058825;13.166666666666666
2021-06;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;85;85;0;4;95.2941176470588;20.25
